"txn_id","date","entity_id","type","gl_account","cost_centre","counterparty_id","counterparty_name","description","amount_native","currency","amount_pln","fx_rate","payment_terms_days","due_date","payment_date","is_overdue","days_overdue","status","approved_by","is_anomaly","anomaly_type"
"TXN0008961","2020-09-05","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0048","Hansen-Lee","Invoice #INV-214575 - Monthly retainer","4361.62","USD","16848.52","3.8629","30","2020-10-05","2020-10-05","False","0","PAID","Mr. Steven Frye","False",""
"TXN0008962","2020-09-06","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0014","PPUH Holewa","Invoice #INV-213829 - Logistics fee","8246.43","USD","31968.12","3.8766","45","2020-10-21","2020-10-18","False","0","PAID","Robert Smith","False",""
"TXN0008963","2020-09-15","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0034","Berry  Galloway and Diaz","Invoice #INV-987513 - Service contract","8936.06","USD","33613.89","3.7616","45","2020-10-30","2020-12-10","True","2095","PAID","Cory Maynard","False",""
"TXN0008964","2020-09-01","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0030","Ullmann Segebahn KG","Invoice #INV-650855 - Service contract","6708.16","USD","25126.76","3.7457","45","2020-10-16","2020-10-12","False","0","PAID","Jerzy Tomaszuk","False",""
"TXN0008965","2020-09-16","FINCORP-SE","EXPENSE","5010","CC-MGMT","V0001","Baker-Johnson","Invoice #VI-598919 - Raw Materials","16301.36","PLN","16301.36","1.0","30","2020-10-16","2020-10-14","False","0","PAID","Janina Wójs","False",""
"TXN0008966","2020-09-18","FINCORP-SE","EXPENSE","5010","CC-IT","V0008","Bolander","Invoice #VI-096519 - Raw Materials","31864.07","PLN","31864.07","1.0","30","2020-10-18","2020-10-24","False","0","PAID","Sharon Ellis","False",""
"TXN0008967","2020-09-17","FINCORP-SE","EXPENSE","6060","CC-MFG","V0021","Lara Inc","Invoice #VI-427766 - Professional Services","6292.97","EUR","27904.28","4.4342","30","2020-10-17","2020-10-18","False","0","PAID","Univ.Prof. Annemarie Krein","False",""
"TXN0008968","2020-09-07","FINCORP-SE","EXPENSE","6060","CC-PROC","V0022","Stout Ltd","Invoice #VI-083993 - Professional Services","8398.36","EUR","36500.11","4.3461","30","2020-10-07","2020-10-13","False","0","PAID","Alicia Sharp","False",""
"TXN0008969","2020-09-24","FINCORP-SE","EXPENSE","6020","CC-PROC","V0024","Grupa Michnik-Mazan Sp. z o.o.","Invoice #VI-720880 - Facilities & Rent","15290.41","PLN","15290.41","1.0","30","2020-10-24","2020-10-22","False","0","PAID","Herr Horst-Dieter Wiek B.Sc.","False",""
"TXN0008970","2020-09-28","FINCORP-SE","EXPENSE","5030","CC-HR","V0046","Henck Kambs AG","Invoice #VI-049283 - Manufacturing Equipment","3334.84","EUR","14792.33","4.4357","60","2020-11-27","2020-11-29","False","0","PAID","Monique Austermühle","False",""
"TXN0008971","2020-09-01","FINCORP-SE","EXPENSE","5030","CC-FIN","V0050","Butte","Invoice #VI-486608 - Manufacturing Equipment","6110.11","EUR","27206.48","4.4527","60","2020-10-31","2020-10-31","False","0","PAID","Prof. Balthasar Klingelhöfer B.Eng.","False",""
"TXN0008972","2020-09-06","FINCORP-SE","EXPENSE","5040","CC-FIN","V0011","Seweryniak Sp. z o.o.","Invoice #VI-907704 - Logistics & Freight","8638.69","EUR","37661.24","4.3596","45","2020-10-21","2020-10-21","False","0","PAID","Juergen Kaul-Jopich","False",""
"TXN0008973","2020-09-04","FINCORP-SE","EXPENSE","6100","CC-HR","V0039","Kelley-Chen","Invoice #VI-603357 - Maintenance","25127.75","PLN","25127.75","1.0","30","2020-10-04","2020-10-08","False","0","PAID","Karol Pałęga","False",""
"TXN0008974","2020-09-04","FINCORP-SE","EXPENSE","6030","CC-LOG","V0016","Meister Nette GmbH","Invoice #VI-772231 - IT & Software","6428.11","USD","24908.91","3.875","30","2020-10-04","2020-10-05","False","0","PAID","Alan Wilkos","False",""
"TXN0008975","2020-09-14","FINCORP-SE","EXPENSE","6030","CC-SALES-DE","V0016","Meister Nette GmbH","Invoice #VI-255407 - IT & Software","8274.54","USD","33312.46","4.0259","30","2020-10-14","2020-10-11","False","0","PAID","Leah Cook","False",""
"TXN0008976","2020-09-07","FINCORP-SE","EXPENSE","5030","CC-HR","V0046","Henck Kambs AG","Invoice #VI-781777 - Manufacturing Equipment","4561.85","EUR","19826.25","4.3461","60","2020-11-06","2020-11-11","False","0","PAID","Linda Love","False",""
"TXN0008977","2020-09-27","FINCORP-SE","EXPENSE","6040","CC-HR","V0031","Maciejko-Kolman Sp.k.","Invoice #VI-765367 - Marketing","9807.55","EUR","43203.25","4.4051","30","2020-10-27","2020-10-24","False","0","PAID","Burkhardt Bolzmann B.A.","False",""
"TXN0008978","2020-09-17","FINCORP-SE","EXPENSE","6090","CC-MFG","V0027","Hellwig e.V.","Invoice #VI-359014 - Energy & Utilities","23897.6","PLN","23897.6","1.0","14","2020-10-01","2020-10-04","False","0","PAID","Melinda Brown","False",""
"TXN0008979","2020-09-19","FINCORP-SE","EXPENSE","5040","CC-SALES-SE","V0011","Seweryniak Sp. z o.o.","Invoice #VI-958573 - Logistics & Freight","5122.16","EUR","22981.61","4.4867","45","2020-11-03","2020-11-02","False","0","PAID","Dr. Donata Jessel","False",""
"TXN0008980","2020-09-26","FINCORP-SE","EXPENSE","6020","CC-MGMT","V0024","Grupa Michnik-Mazan Sp. z o.o.","Invoice #VI-473094 - Facilities & Rent","40004.69","PLN","40004.69","1.0","30","2020-10-26","2020-10-30","False","0","PAID","Amy Bautista","False",""
"TXN0008981","2020-09-02","FINCORP-SE","EXPENSE","6030","CC-PROC","V0019","Lopez-Martin","Invoice #VI-937686 - IT & Software","4221.09","USD","16802.91","3.9807","30","2020-10-02","2020-10-03","False","0","PAID","Gunar Junck-Hövel","False",""
"TXN0008982","2020-09-21","FINCORP-SE","EXPENSE","5010","CC-MGMT","V0003","Moore  Barrett and Castro","Invoice #VI-090568 - Raw Materials","25073.63","PLN","25073.63","1.0","30","2020-10-21","2020-10-19","False","0","PAID","Cheryl White","False",""
"TXN0008983","2020-09-13","FINCORP-SE","EXPENSE","6060","CC-MGMT","V0022","Stout Ltd","Invoice #VI-296328 - Professional Services","4576.3","EUR","19997.5","4.3698","30","2020-10-13","2020-10-12","False","0","PAID","Carolina Heß B.Eng.","False",""
"TXN0008984","2020-09-26","FINCORP-SE","EXPENSE","7010","CC-MGMT","V0044","Rädel Scheel GmbH","Invoice #VI-877495 - Banking","32499.56","PLN","32499.56","1.0","7","2020-10-03","2020-10-09","False","0","PAID","Ryan Jackson","False",""
"TXN0008985","2020-09-03","FINCORP-SE","EXPENSE","7010","CC-SALES-DE","V0045","Gutierrez LLC","Invoice #VI-027807 - Banking","37366.64","PLN","37366.64","1.0","7","2020-09-10","2020-09-12","False","0","PAID","Heather King","False",""
"TXN0008986","2020-09-10","FINCORP-SE","EXPENSE","6020","CC-RND","V0026","Ramirez PLC","Invoice #VI-857297 - Facilities & Rent","42936.71","PLN","42936.71","1.0","30","2020-10-10","2020-10-12","False","0","PAID","Blanka Franaszek","False",""
"TXN0008987","2020-09-16","FINCORP-SE","EXPENSE","6040","CC-PROC","V0030","Chandler-Hernandez","Invoice #VI-627985 - Marketing","9487.5","EUR","41746.91","4.4002","30","2020-10-16","2020-10-21","False","0","PAID","Kenneth Sanchez","False",""
"TXN0008988","2020-10-04","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0153","Steckel GmbH","Invoice #INV-209920 - Product delivery","10300.7","USD","39446.52","3.8295","14","2020-10-18","2020-10-25","True","2107","PAID","Brenda Warner","False",""
"TXN0008989","2020-10-30","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0123","Dehmel","Invoice #INV-237127 - Product delivery","11139.64","USD","43590.52","3.9131","30","2020-11-29","2020-11-27","False","0","PAID","Monika Lipok","False",""
"TXN0008990","2020-10-29","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0067","Trepczyk-Skomra Sp.j.","Invoice #INV-296682 - Logistics fee","5721.98","USD","23114.52","4.0396","30","2020-11-28","2020-12-16","True","2066","PAID","Wolfgang Walter","False",""
"TXN0008991","2020-10-26","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0180","Młocek s.c.","Invoice #INV-710915 - Monthly retainer","9625.6","USD","39414.92","4.0948","14","2020-11-09","2020-11-15","True","2085","PAID","Martina Eimer","False",""
"TXN0008992","2020-10-04","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0113","FPUH Banyś-Gmurczyk Sp.j.","Invoice #INV-237039 - Product delivery","6395.44","USD","24491.32","3.8295","30","2020-11-03","2020-11-04","True","2091","PAID","Antoni Kryza","False",""
"TXN0008993","2020-10-22","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0190","Campbell Group","Invoice #INV-480623 - Product delivery","7687.24","USD","30903.47","4.0201","14","2020-11-05","2020-11-08","True","2089","PAID","Rachel Mason","False",""
"TXN0008994","2020-10-10","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0175","Bauer","Invoice #INV-052912 - Logistics fee","7581.84","USD","29381.15","3.8752","14","2020-10-24","2020-10-29","True","2101","PAID","Hannah Wende B.Sc.","False",""
"TXN0008995","2020-10-19","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0168","Hertrampf Hering GmbH","Invoice #INV-289489 - Service contract","5118.05","USD","20353.96","3.9769","14","2020-11-02","2020-11-12","True","2092","PAID","Kristopher Dean","False",""
"TXN0008996","2020-10-22","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0066","Seifert","Invoice #INV-262751 - Monthly retainer","4772.78","USD","19187.07","4.0201","30","2020-11-21","2020-11-18","False","0","PAID","Marcin Wyderka","False",""
"TXN0008997","2020-10-06","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0023","Huhn","Invoice #INV-241026 - Product delivery","7543.88","USD","30689.25","4.0681","45","2020-11-20","2020-11-18","False","0","PAID","Jędrzej Dyjach","False",""
"TXN0008998","2020-10-22","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0030","Ullmann Segebahn KG","Invoice #INV-325779 - Service contract","5378.26","USD","21621.14","4.0201","45","2020-12-06","2020-12-15","True","2058","PAID","Sally Briggs","False",""
"TXN0008999","2020-10-17","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0024","Cholewka-Siedlaczek Sp. z o.o.","Invoice #INV-364941 - Service contract","9297.8","USD","35835.59","3.8542","45","2020-12-01","2020-11-28","False","0","PAID","Damian Grześków","False",""
"TXN0009000","2020-10-24","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0008","Gardner-Steele","Invoice #INV-337022 - Logistics fee","10482.46","USD","42747.46","4.078","45","2020-12-08","2020-12-18","True","2056","PAID","Blanka Kotala","False",""
"TXN0009001","2020-10-05","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0109","Vogt Drubin KG","Invoice #INV-502771 - Logistics fee","6428.41","USD","25572.84","3.9781","30","2020-11-04","2020-11-01","False","0","PAID","Tilmann Wieloch","False",""
"TXN0009002","2020-10-19","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0075","Solomon PLC","Invoice #INV-142314 - Service contract","10228.31","USD","40676.98","3.9769","30","2020-11-18","2020-11-14","False","0","PAID","Mackenzie Brown","False",""
"TXN0009003","2020-10-22","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0075","Solomon PLC","Invoice #INV-557260 - Logistics fee","5199.26","USD","20901.53","4.0201","30","2020-11-21","2020-11-24","True","2073","PAID","Richard Todd","False",""
"TXN0009004","2020-10-11","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0196","Bolander Zobel GmbH & Co. OHG","Invoice #INV-969852 - Logistics fee","8903.49","USD","36439.33","4.0927","14","2020-10-25","2020-10-22","False","0","PAID","Marika Klapp","False",""
"TXN0009005","2020-10-26","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0122","Gabinety Wendt-Dawidek s.c.","Invoice #INV-055925 - Service contract","6601.38","USD","27031.31","4.0948","30","2020-11-25","2020-12-02","True","2069","PAID","Jerzy Karz","False",""
"TXN0009006","2020-10-22","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0071","Seifert AG & Co. KGaA","Invoice #INV-690120 - Service contract","10457.32","USD","42039.46","4.0201","30","2020-11-21","2020-11-20","False","0","PAID","pani Urszula Sprycha","False",""
"TXN0009007","2020-10-16","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0016","Allen  Edwards and Thompson","Invoice #INV-175801 - Product delivery","8765.87","USD","35317.67","4.029","45","2020-11-30","2020-11-29","False","0","PAID","pani Angelika Kustosz","False",""
"TXN0009008","2020-10-30","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0109","Vogt Drubin KG","Invoice #INV-142016 - Service contract","10814.42","USD","42317.89","3.9131","30","2020-11-29","2020-12-06","True","2065","PAID","Jamie Armstrong","False",""
"TXN0009009","2020-10-14","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0133","Sanders Inc","Invoice #INV-582955 - Logistics fee","9534.87","USD","39433.36","4.1357","14","2020-10-28","2020-11-03","True","2097","PAID","Dipl.-Ing. Marianna Gude","False",""
"TXN0009010","2020-10-01","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0158","Wohlgemut Kruschwitz GmbH","Invoice #INV-274548 - Logistics fee","5828.27","USD","22768.13","3.9065","14","2020-10-15","2020-10-23","True","2110","PAID","Justyna Klisz","False",""
"TXN0009011","2020-10-27","FINCORP-SE","EXPENSE","5010","CC-IT","V0005","Oliver-Wiggins","Invoice #VI-492128 - Raw Materials","37281.6","PLN","37281.6","1.0","30","2020-11-26","2020-11-30","False","0","PAID","pan Ryszard Solnica","False",""
"TXN0009012","2020-10-09","FINCORP-SE","EXPENSE","6090","CC-SALES-SE","V0028","Spółdzielnia Indyk Sp. z o.o.","Invoice #VI-041672 - Energy & Utilities","20978.55","PLN","20978.55","1.0","14","2020-10-23","2020-10-23","False","0","PAID","Jorge Mann","False",""
"TXN0009013","2020-10-12","FINCORP-SE","EXPENSE","5010","CC-PROC","V0007","Foster Group","Invoice #VI-669899 - Raw Materials","40081.82","PLN","40081.82","1.0","30","2020-11-11","2020-12-18","False","0","PAID","Samira Mohaupt","False",""
"TXN0009014","2020-10-07","FINCORP-SE","EXPENSE","6060","CC-FIN","V0021","Lara Inc","Invoice #VI-776862 - Professional Services","3197.18","EUR","14118.76","4.416","30","2020-11-06","2020-11-03","False","0","PAID","Rochus Neuschäfer","False",""
"TXN0009015","2020-10-14","FINCORP-SE","EXPENSE","6100","CC-LOG","V0042","Koch Zirme AG","Invoice #VI-644417 - Maintenance","36617.32","PLN","36617.32","1.0","30","2020-11-13","2020-11-11","False","0","PAID","Chelsea King","False",""
"TXN0009016","2020-10-21","FINCORP-SE","EXPENSE","7010","CC-LOG","V0045","Gutierrez LLC","Invoice #VI-775961 - Banking","38283.25","PLN","38283.25","1.0","7","2020-10-28","2020-11-01","False","0","PAID","Steven Salinas","False",""
"TXN0009017","2020-10-22","FINCORP-SE","EXPENSE","6030","CC-HR","V0015","Klotz Stiftung & Co. KGaA","Invoice #VI-348375 - IT & Software","7870.22","USD","31639.06","4.0201","30","2020-11-21","2020-11-22","False","0","PAID","Inga Klekot","False",""
"TXN0009018","2020-10-01","FINCORP-SE","EXPENSE","5030","CC-LOG","V0048","PPUH Hyży i syn s.c.","Invoice #VI-784268 - Manufacturing Equipment","8334.33","EUR","38370.44","4.6039","60","2020-11-30","2020-11-30","False","0","PAID","Frauke Lange MBA.","False",""
"TXN0009019","2020-10-06","FINCORP-SE","EXPENSE","5030","CC-RND","V0049","Staude","Invoice #VI-310064 - Manufacturing Equipment","7556.39","EUR","32795.48","4.3401","60","2020-12-05","2020-12-09","False","0","PAID","Valentin Becker MBA.","False",""
"TXN0009020","2020-10-23","FINCORP-SE","EXPENSE","6100","CC-MGMT","V0039","Kelley-Chen","Invoice #VI-053495 - Maintenance","37346.12","PLN","37346.12","1.0","30","2020-11-22","2020-11-19","False","0","PAID","Eliza Stasica","False",""
"TXN0009021","2020-10-26","FINCORP-SE","EXPENSE","6080","CC-FIN","V0035","Reilly  Byrd and Andrade","Invoice #VI-294946 - Insurance","25719.86","PLN","25719.86","1.0","30","2020-11-25","2020-12-02","False","0","PAID","Gottlieb Hiller MBA.","False",""
"TXN0009022","2020-10-29","FINCORP-SE","EXPENSE","6090","CC-LOG","V0029","Scott  Myers and Fischer","Invoice #VI-869019 - Energy & Utilities","34571.46","PLN","34571.46","1.0","14","2020-11-12","2020-11-09","False","0","PAID","Rolf-Dieter Graf","False",""
"TXN0009023","2020-10-06","FINCORP-SE","EXPENSE","6050","CC-SALES-SE","V0036","Zirme","Invoice #VI-069629 - Travel","36041.01","PLN","36041.01","1.0","14","2020-10-20","2020-10-25","False","0","PAID","pani Rozalia Reichel","False",""
"TXN0009024","2020-10-06","FINCORP-SE","EXPENSE","5010","CC-FIN","V0001","Baker-Johnson","Invoice #VI-700279 - Raw Materials","21454.27","PLN","21454.27","1.0","30","2020-11-05","2020-11-12","False","0","PAID","William Watts","False",""
"TXN0009025","2020-10-19","FINCORP-SE","EXPENSE","6100","CC-IT","V0041","Fundacja Mikłaszewicz","Invoice #VI-540027 - Maintenance","37646.37","PLN","37646.37","1.0","30","2020-11-18","2020-11-19","False","0","PAID","Jennifer Webb","False",""
"TXN0009026","2020-10-09","FINCORP-SE","EXPENSE","6040","CC-SALES-SE","V0032","FPUH Borysiewicz","Invoice #VI-920353 - Marketing","5029.18","EUR","22345.16","4.4431","30","2020-11-08","2020-11-12","False","0","PAID","Gunnar Hermann","False",""
"TXN0009027","2020-10-07","FINCORP-SE","EXPENSE","6030","CC-FIN","V0016","Meister Nette GmbH","Invoice #VI-249779 - IT & Software","5275.41","USD","21265.17","4.031","30","2020-11-06","2020-11-06","False","0","PAID","Konstanty Łokietek","False",""
"TXN0009028","2020-10-03","FINCORP-SE","EXPENSE","6100","CC-MGMT","V0042","Koch Zirme AG","Invoice #VI-883827 - Maintenance","36846.0","PLN","36846.0","1.0","30","2020-11-02","2020-11-08","False","0","PAID","Hubert Stochaj","False",""
"TXN0009029","2020-10-17","FINCORP-SE","EXPENSE","6030","CC-MGMT","V0016","Meister Nette GmbH","Invoice #VI-839332 - IT & Software","6700.4","USD","25824.7","3.8542","30","2020-11-16","2020-11-22","False","0","PAID","Ksawery Kościk","False",""
"TXN0009030","2020-10-25","FINCORP-SE","EXPENSE","5010","CC-RND","V0003","Moore  Barrett and Castro","Invoice #VI-027739 - Raw Materials","16452.63","PLN","16452.63","1.0","30","2020-11-24","2020-11-27","False","0","PAID","pan Tymoteusz Więckiewicz","False",""
"TXN0009031","2020-10-28","FINCORP-SE","EXPENSE","5030","CC-SALES-SE","V0050","Butte","Invoice #VI-270114 - Manufacturing Equipment","5270.8","EUR","23836.12","4.5223","60","2020-12-27","2020-12-29","False","0","PAID","Hubert Huszcza","False",""
"TXN0009032","2020-10-11","FINCORP-SE","EXPENSE","5010","CC-FIN","V0005","Oliver-Wiggins","Invoice #VI-832788 - Raw Materials","32301.29","PLN","32301.29","1.0","30","2020-11-10","2020-11-14","False","0","PAID","Tyler Dawson","False",""
"TXN0009033","2020-10-17","FINCORP-SE","EXPENSE","5010","CC-PROC","V0004","Harrison  Smith and Phillips","Invoice #VI-310948 - Raw Materials","20895.22","PLN","20895.22","1.0","30","2020-11-16","2020-11-13","False","0","PAID","Ian Nguyen","False",""
"TXN0009034","2020-10-03","FINCORP-SE","EXPENSE","5040","CC-LOG","V0014","Rohleder KG","Invoice #VI-170413 - Logistics & Freight","6151.17","EUR","26981.5","4.3864","45","2020-11-17","2020-11-15","False","0","PAID","Dr. Wieland Weller","False",""
"TXN0009035","2020-11-20","FINCORP-SE","REVENUE","4030","CC-SALES-SE","C0084","Stowarzyszenie Fedyk-Langa Sp. z o.o.","Invoice #INV-472393 - Product delivery","7210.09","USD","27915.31","3.8717","30","2020-12-20","2020-12-29","True","2044","PAID","pani Dorota Mateńko","False",""
"TXN0009036","2020-11-11","FINCORP-SE","REVENUE","4010","CC-SALES-SE","C0189","Stowarzyszenie Cyroń","Invoice #INV-541402 - Logistics fee","7404.06","USD","27890.37","3.7669","14","2020-11-25","2020-11-20","False","0","PAID","Gaja Zapora","False",""
"TXN0009037","2020-11-22","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0009","Anderson  Bernard and Forbes","Invoice #INV-656034 - Logistics fee","6794.77","USD","27459.02","4.0412","45","2021-01-06","2021-01-05","False","0","PAID","Malwina Tomal","False",""
"TXN0009038","2020-11-17","FINCORP-SE","REVENUE","4020","CC-SALES-SE","C0115","Schaaf","Invoice #INV-609508 - Monthly retainer","7647.43","USD","30124.77","3.9392","30","2020-12-17","2020-12-24","True","2047","PAID","Ethan Schultz","False",""
